,Gender,EthnicGroup_0,EthnicGroup_1,EthnicGroup_2,ParentEduc_0,ParentEduc_1,ParentEduc_2,LunchType,TestPrep,ParentMaritalStatus_0,ParentMaritalStatus_1,ParentMaritalStatus_2,PracticeSport_0,PracticeSport_1,PracticeSport_2,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours_0,WklyStudyHours_1,MathScore,ReadingScore,WritingScore
187,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1.0986122886681098,0,1,0,4.465908118654584,4.442651256490317,4.343805421853684
188,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.394449154672439,4.442651256490317,4.465908118654584
189,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1.3862943611198906,1,0,1,3.5263605246161616,3.737669618283368,3.688879454113936
190,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.174387269895637,4.330733340286331,4.23410650459726
191,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.6931471805599453,1,1,0,4.0943445622221,4.02535169073515,4.007333185232471
192,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1.6094379124341005,1,1,0,4.060443010546419,4.248495242049359,4.330733340286331
193,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,1,1,1,4.499809670330265,4.465908118654584,4.31748811353631
194,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.02535169073515,4.189654742026425,4.143134726391533
195,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1.3862943611198906,1,1,0,4.48863636973214,4.406719247264253,4.343805421853684
196,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1.3862943611198906,1,1,1,4.02535169073515,4.219507705176107,4.343805421853684
197,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1.791759469228055,1,1,0,4.290459441148391,4.290459441148391,4.276666119016055
198,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0.0,1,1,0,4.07753744390572,3.9318256327243257,4.02535169073515
199,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1.6094379124341005,1,1,0,4.23410650459726,4.290459441148391,4.174387269895637
200,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1.3862943611198906,1,1,1,4.543294782270004,4.584967478670572,4.59511985013459
201,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,1,1,0,4.3694478524670215,4.174387269895637,4.219507705176107
202,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,0,1,0,3.871201010907891,3.784189633918261,3.784189633918261
203,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.219507705176107,4.465908118654584,4.430816798843313
204,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1.3862943611198906,1,1,1,4.553876891600541,4.48863636973214,4.382026634673881
205,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1.3862943611198906,1,1,1,4.454347296253507,4.430816798843313,4.454347296253507
206,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.6931471805599453,1,1,1,4.442651256490317,4.356708826689592,4.394449154672439
207,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1.0986122886681098,1,0,1,4.143134726391533,4.189654742026425,4.219507705176107
208,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.6094379124341005,1,0,1,4.143134726391533,4.0943445622221,4.290459441148391
209,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,0,1,1,4.060443010546419,3.9889840465642745,3.9889840465642745
210,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0.6931471805599453,0,1,0,4.442651256490317,4.394449154672439,4.394449154672439
211,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0.6931471805599453,0,1,1,4.330733340286331,4.248495242049359,4.219507705176107
212,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1.6094379124341005,0,1,0,4.418840607796598,4.442651256490317,4.454347296253507
213,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1.0986122886681098,1,0,1,4.07753744390572,3.9318256327243257,3.784189633918261
214,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.31748811353631,4.30406509320417,4.248495242049359
215,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1.3862943611198906,0,0,1,4.418840607796598,4.31748811353631,4.248495242049359
216,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1.0986122886681098,1,1,0,4.5217885770490405,4.356708826689592,4.330733340286331
217,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0.6931471805599453,0,1,0,4.07753744390572,4.262679877041316,4.23410650459726
218,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.158883083359672,4.158883083359672,4.110873864173311
219,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,1,4.262679877041316,4.110873864173311,4.007333185232471
220,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1.0986122886681098,1,1,0,3.871201010907891,3.912023005428146,3.912023005428146
221,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1.6094379124341005,1,0,1,4.262679877041316,4.418840607796598,4.430816798843313
222,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1.3862943611198906,0,1,0,4.110873864173311,4.262679877041316,4.262679877041316
223,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.394449154672439,4.394449154672439,4.290459441148391
224,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.0,0,1,0,4.007333185232471,3.970291913552122,3.970291913552122
225,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,4.143134726391533,4.30406509320417,4.262679877041316
226,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1.791759469228055,0,0,1,4.143134726391533,4.276666119016055,4.204692619390966
227,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.394449154672439,4.3694478524670215,4.3694478524670215
228,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0.6931471805599453,0,1,1,4.189654742026425,4.394449154672439,4.3694478524670215
229,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.382026634673881,4.382026634673881,4.3694478524670215
230,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1.0986122886681098,0,1,0,3.828641396489095,3.9318256327243257,3.970291913552122
231,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0.6931471805599453,0,1,0,4.605170185988092,4.543294782270004,4.51085950651685
232,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.343805421853684,4.30406509320417,4.23410650459726
233,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0.6931471805599453,1,0,1,4.060443010546419,3.737669618283368,3.713572066704308
234,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.127134385045092,4.30406509320417,4.382026634673881
235,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.3862943611198906,1,1,0,4.276666119016055,4.30406509320417,4.3694478524670215
236,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1.791759469228055,1,1,1,4.543294782270004,4.553876891600541,4.605170185988092
237,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.276666119016055,4.343805421853684,4.262679877041316
238,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.248495242049359,4.158883083359672,4.127134385045092
239,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,0,1,4.060443010546419,3.8918202981106265,3.7612001156935615
240,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1.0986122886681098,0,1,0,3.8918202981106265,3.9889840465642745,4.0943445622221
241,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.189654742026425,4.262679877041316,4.276666119016055
242,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.6931471805599453,1,0,1,4.454347296253507,4.430816798843313,4.31748811353631
243,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.430816798843313,4.3694478524670215,4.30406509320417
244,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1.3862943611198906,0,0,1,4.418840607796598,4.51085950651685,4.5217885770490405
245,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1.6094379124341005,1,0,1,4.060443010546419,4.143134726391533,4.30406509320417
246,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.189654742026425,4.465908118654584,4.394449154672439
247,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1.0986122886681098,1,1,0,4.30406509320417,4.04305126783455,4.060443010546419
248,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1.3862943611198906,1,1,0,4.330733340286331,4.394449154672439,4.465908118654584
249,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1.0986122886681098,1,1,0,4.219507705176107,4.343805421853684,4.343805421853684
250,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0.0,0,0,1,3.610917912644224,3.828641396489095,3.8501476017100575
251,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1.3862943611198906,1,1,0,4.3694478524670215,4.394449154672439,4.382026634673881
252,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0.0,0,1,0,4.605170185988092,4.430816798843313,4.51085950651685
253,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,0,1,4.174387269895637,4.477336814478207,4.394449154672439
254,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,1,0,1,4.454347296253507,4.30406509320417,4.31748811353631
255,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0.6931471805599453,1,1,1,4.382026634673881,4.356708826689592,4.3694478524670215
256,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.343805421853684,4.262679877041316,4.23410650459726
257,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.430816798843313,4.276666119016055,4.23410650459726
258,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0.6931471805599453,0,1,0,4.127134385045092,4.0943445622221,4.02535169073515
259,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1.3862943611198906,1,1,0,4.394449154672439,4.3694478524670215,4.418840607796598
260,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0.6931471805599453,1,1,1,4.204692619390966,4.127134385045092,4.0943445622221
261,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1.0986122886681098,1,1,0,3.871201010907891,3.737669618283368,3.80666248977032
262,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,0,4.30406509320417,4.330733340286331,4.248495242049359
263,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1.0986122886681098,0,0,1,3.688879454113936,3.828641396489095,3.9318256327243257
264,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1.0986122886681098,1,0,1,4.499809670330265,4.465908118654584,4.330733340286331
265,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1.0986122886681098,0,0,1,4.343805421853684,4.330733340286331,4.356708826689592
266,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1.6094379124341005,1,0,1,4.02535169073515,3.9889840465642745,3.970291913552122
267,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1.791759469228055,1,1,1,4.204692619390966,4.430816798843313,4.394449154672439
268,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.418840607796598,4.356708826689592,4.189654742026425
269,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.343805421853684,4.343805421853684,4.454347296253507
270,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,2.079441541679836,0,1,0,4.248495242049359,4.219507705176107,4.248495242049359
271,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1.791759469228055,0,1,0,4.61512051684126,4.48863636973214,4.430816798843313
272,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1.0986122886681098,1,1,0,3.970291913552122,3.970291913552122,3.828641396489095
273,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1.3862943611198906,0,1,1,4.04305126783455,4.30406509320417,4.262679877041316
274,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1.791759469228055,1,0,1,3.8918202981106265,4.04305126783455,3.970291913552122
275,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.30406509320417,4.343805421853684,4.394449154672439
276,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1.3862943611198906,1,0,1,4.143134726391533,4.07753744390572,4.007333185232471
277,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0.0,0,1,0,4.219507705176107,4.127134385045092,4.23410650459726
278,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1.0986122886681098,0,1,1,4.262679877041316,4.23410650459726,4.262679877041316
279,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1.3862943611198906,0,1,0,4.30406509320417,4.204692619390966,4.204692619390966
280,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1.3862943611198906,0,1,0,4.31748811353631,4.394449154672439,4.48863636973214
281,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,4.430816798843313,4.290459441148391,4.3694478524670215
282,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.6931471805599453,1,0,1,4.02535169073515,4.174387269895637,4.158883083359672
283,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1.0986122886681098,1,0,1,4.174387269895637,4.356708826689592,4.418840607796598
284,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1.3862943611198906,0,1,1,4.31748811353631,4.454347296253507,4.3694478524670215
285,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,0,0,1,4.262679877041316,4.394449154672439,4.394449154672439
286,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.791759469228055,0,1,0,3.713572066704308,3.970291913552122,3.951243718581428
287,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.6931471805599453,1,0,1,3.688879454113936,3.828641396489095,3.7612001156935615
288,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1.3862943611198906,1,1,0,4.418840607796598,4.51085950651685,4.553876891600541
289,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.127134385045092,4.127134385045092,4.143134726391533
290,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,1,3.4011973816621555,3.1780538303479458,2.995732273553991
291,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1.791759469228055,1,1,0,4.418840607796598,4.330733340286331,4.356708826689592
292,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,0,1,3.688879454113936,4.007333185232471,3.912023005428146
293,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1.3862943611198906,0,0,1,3.828641396489095,3.610917912644224,3.555348061489413
294,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1.3862943611198906,1,1,1,4.127134385045092,4.02535169073515,3.970291913552122
295,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.51085950651685,4.3694478524670215,4.406719247264253
296,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0.6931471805599453,1,1,0,4.430816798843313,4.543294782270004,4.564348191467836
297,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.143134726391533,4.248495242049359,4.219507705176107
298,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1.0986122886681098,1,1,0,3.9318256327243257,3.951243718581428,3.80666248977032
299,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1.3862943611198906,1,0,1,3.1780538303479458,3.6375861597263857,3.295836866004329
300,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,3.58351893845611,4.02535169073515,4.110873864173311
301,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,1,4.127134385045092,4.143134726391533,4.007333185232471
302,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0.0,1,1,0,4.143134726391533,4.31748811353631,4.174387269895637
303,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0.6931471805599453,1,0,1,4.204692619390966,4.31748811353631,4.290459441148391
304,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1.3862943611198906,0,0,1,4.174387269895637,4.262679877041316,4.189654742026425
305,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1.0986122886681098,1,0,1,4.3694478524670215,4.290459441148391,4.219507705176107
306,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1.6094379124341005,0,1,0,4.290459441148391,4.394449154672439,4.330733340286331
307,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.143134726391533,4.127134385045092,4.060443010546419
308,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,1,0,1,4.343805421853684,4.543294782270004,4.564348191467836
309,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1.0986122886681098,0,1,1,4.532599493153256,4.343805421853684,4.382026634673881
310,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0.0,0,1,0,3.970291913552122,4.189654742026425,4.248495242049359
311,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1.6094379124341005,1,1,1,4.219507705176107,4.060443010546419,3.9889840465642745
312,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.6931471805599453,1,0,1,4.127134385045092,4.343805421853684,4.3694478524670215
313,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.6931471805599453,0,0,1,3.828641396489095,4.060443010546419,4.060443010546419
314,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1.0986122886681098,1,0,1,4.02535169073515,4.23410650459726,4.204692619390966
315,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1.3862943611198906,1,1,1,4.174387269895637,4.31748811353631,4.30406509320417
316,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.158883083359672,4.127134385045092,4.127134385045092
317,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0.6931471805599453,0,0,1,3.713572066704308,4.189654742026425,4.219507705176107
318,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0.6931471805599453,0,0,1,4.356708826689592,4.48863636973214,4.477336814478207
319,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.04305126783455,4.127134385045092,4.060443010546419
320,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1.3862943611198906,0,1,0,4.477336814478207,4.454347296253507,4.382026634673881
321,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1.0986122886681098,0,1,0,3.9889840465642745,4.07753744390572,4.0943445622221
322,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1.3862943611198906,1,0,1,3.295836866004329,3.5263605246161616,3.4657359027997265
323,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.110873864173311,4.110873864173311,4.0943445622221
324,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.0986122886681098,0,1,1,3.951243718581428,4.0943445622221,4.143134726391533
325,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.248495242049359,4.07753744390572,3.9889840465642745
326,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,1,1,4.174387269895637,4.219507705176107,4.158883083359672
327,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1.0986122886681098,0,1,0,3.80666248977032,4.174387269895637,4.07753744390572
328,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1.791759469228055,1,1,0,4.276666119016055,4.430816798843313,4.442651256490317
329,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,0,1,0,4.465908118654584,4.3694478524670215,4.290459441148391
330,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.6094379124341005,1,1,0,3.828641396489095,4.30406509320417,4.262679877041316
331,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.0,0,1,1,4.343805421853684,4.330733340286331,4.30406509320417
332,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.6931471805599453,0,1,1,4.442651256490317,4.59511985013459,4.584967478670572
333,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0.0,1,1,1,4.110873864173311,4.276666119016055,4.31748811353631
334,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1.0986122886681098,1,1,1,4.418840607796598,4.5217885770490405,4.430816798843313
335,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0.6931471805599453,0,1,1,4.30406509320417,4.442651256490317,4.3694478524670215
336,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.6931471805599453,0,1,0,4.219507705176107,4.174387269895637,4.158883083359672
337,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.394449154672439,4.465908118654584,4.430816798843313
338,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0.0,0,0,1,4.442651256490317,4.59511985013459,4.543294782270004
339,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.382026634673881,4.418840607796598,4.30406509320417
340,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1.3862943611198906,0,1,1,3.713572066704308,3.9318256327243257,3.871201010907891
341,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1.791759469228055,0,1,0,3.58351893845611,3.737669618283368,3.713572066704308
342,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1.0986122886681098,0,1,0,4.248495242049359,4.356708826689592,4.343805421853684
343,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,1,0,1,4.143134726391533,4.276666119016055,4.23410650459726
344,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1.6094379124341005,1,1,0,4.07753744390572,4.382026634673881,4.23410650459726
345,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1.3862943611198906,0,1,0,4.143134726391533,4.174387269895637,4.174387269895637
346,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,0,1,4.276666119016055,4.262679877041316,4.330733340286331
347,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0.0,0,1,0,4.330733340286331,4.23410650459726,4.110873864173311
348,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1.3862943611198906,0,0,1,4.31748811353631,4.204692619390966,4.330733340286331
349,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,1,4.3694478524670215,4.23410650459726,4.23410650459726
350,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1.6094379124341005,0,1,1,4.110873864173311,4.02535169073515,4.07753744390572
351,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1.791759469228055,1,1,0,3.8918202981106265,4.189654742026425,4.127134385045092
352,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0.0,1,0,1,4.30406509320417,4.143134726391533,4.060443010546419
353,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1.6094379124341005,0,0,1,4.04305126783455,4.060443010546419,3.951243718581428
354,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1.3862943611198906,0,1,0,4.110873864173311,4.007333185232471,4.23410650459726
355,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,3.9889840465642745,3.784189633918261,3.784189633918261
356,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.0986122886681098,1,1,1,3.951243718581428,4.204692619390966,4.060443010546419
357,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1.6094379124341005,0,1,0,4.48863636973214,4.605170185988092,4.61512051684126
358,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0.0,1,1,0,4.02535169073515,4.0943445622221,4.158883083359672
359,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.3862943611198906,1,1,1,4.23410650459726,4.204692619390966,4.189654742026425
360,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.442651256490317,4.406719247264253,4.3694478524670215
361,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1.0986122886681098,1,1,0,3.970291913552122,4.060443010546419,4.04305126783455
362,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1.791759469228055,1,1,1,4.465908118654584,4.430816798843313,4.442651256490317
363,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1.0986122886681098,0,1,0,4.290459441148391,4.30406509320417,4.3694478524670215
364,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1.6094379124341005,1,1,0,4.465908118654584,4.442651256490317,4.382026634673881
365,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.276666119016055,4.204692619390966,4.110873864173311
366,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,3.970291913552122,4.30406509320417,4.394449154672439
367,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1.3862943611198906,0,1,0,4.465908118654584,4.31748811353631,4.262679877041316
368,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1.3862943611198906,0,0,1,4.23410650459726,4.290459441148391,4.204692619390966
369,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.276666119016055,4.276666119016055,4.189654742026425
370,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1.6094379124341005,0,1,0,4.262679877041316,4.0943445622221,4.158883083359672
371,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1.3862943611198906,0,1,0,4.060443010546419,4.04305126783455,4.007333185232471
372,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1.0986122886681098,1,0,1,4.04305126783455,4.060443010546419,4.174387269895637
373,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0.0,0,1,1,3.871201010907891,4.0943445622221,4.23410650459726
374,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0.0,1,0,1,4.060443010546419,4.430816798843313,4.3694478524670215
375,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1.0986122886681098,0,1,0,3.737669618283368,3.688879454113936,3.555348061489413
